Temperature,Simulations,Return,Discounted Return,Map
1,27,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,15,0,0.0,0.0,"['SHHH', 'FHHF', 'FHFH', 'FFFG']"
1,13,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,67,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,99,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'HFFG']"
1,22,0,1.0,0.9445131481500655,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,47,0,1.0,0.9220814271464737,"['SFHH', 'HFFF', 'FFFF', 'HFHG']"
1,47,0,1.0,0.9193151828650342,"['SFFH', 'FHFH', 'FFFH', 'HFFG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'HFFG']"
1,80,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHHG']"
1,21,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,17,0,1.0,0.8225935318117279,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,40,0,1.0,0.9083329444789534,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,17,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FFFF', 'FHHG']"
1,86,0,1.0,0.9248559951318693,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,52,0,1.0,0.9138075656044898,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,54,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'HFFG']"
1,77,0,1.0,0.9001824484431542,"['SFFH', 'FHFH', 'FHFH', 'FFFG']"
1,76,0,1.0,0.9416796087056153,"['SFFF', 'HFFF', 'HHFH', 'HHFG']"
1,94,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFHF', 'FFHG']"
1,61,0,1.0,0.7910835400474212,"['SHFH', 'FFFF', 'FHHF', 'HHHG']"
1,68,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,36,0,1.0,0.7427123967299725,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,67,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,16,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,84,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,91,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,49,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FHFF', 'FFHG']"
1,71,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FFFF', 'HFFG']"
1,42,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHHG']"
1,84,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,85,0,1.0,0.9645880999032158,"['SFHH', 'FHFH', 'FFFH', 'HFFG']"
1,45,0,1.0,0.8921050870283477,"['SFHH', 'HFFF', 'HHHF', 'HFHG']"
1,22,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,70,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,67,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,20,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FFFG']"
1,89,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,84,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'FFHF', 'FFFG']"
1,58,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,92,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,99,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,68,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,18,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,64,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,56,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,61,0,1.0,0.803057341509771,"['SFHH', 'FFFF', 'FHHF', 'HHHG']"
1,27,0,0.0,0.0,"['SFFH', 'HFFF', 'HHFH', 'HFFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,22,0,1.0,0.8947894553945313,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,58,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'HFHF', 'HHFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,14,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,17,0,1.0,0.7607805594527743,"['SFFF', 'HHHF', 'HHFF', 'HFHG']"
1,46,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFHF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,92,0,1.0,0.9473552137914398,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,47,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,98,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,84,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FHHH', 'FHFH', 'FFFG']"
1,85,0,1.0,0.9001824484431542,"['SFHH', 'FHFF', 'FFFF', 'HFHG']"
1,22,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'HFFG']"
1,32,0,1.0,0.9388545698794984,"['SFFH', 'HFHH', 'FFFF', 'FFFG']"
1,44,0,1.0,0.985089730404757,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,8,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,97,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,41,0,1.0,0.9445131481500655,"['SHHF', 'FFFF', 'FHFF', 'HFHG']"
1,66,0,1.0,0.985089730404757,"['SHHH', 'FHFF', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,90,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,53,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,15,0,1.0,0.9473552137914398,"['SHFF', 'FHHH', 'FFFH', 'FFFG']"
1,95,0,1.0,0.90289112180858,"['SFFF', 'FHFF', 'HHFH', 'FFFG']"
1,27,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHFF', 'FHHG']"
1,45,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,61,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,71,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HFHF', 'HFFG']"
1,23,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFH', 'HHFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,69,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,10,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HHHF', 'FHHG']"
1,50,0,1.0,0.9110661429076764,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,49,0,1.0,0.9445131481500655,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,95,0,1.0,0.9165572373164391,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,19,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,75,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFFF', 'FFFG']"
1,31,0,1.0,0.93603800616986,"['SFHH', 'HFHF', 'HFFH', 'HFFG']"
1,50,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HHHG']"
1,36,0,1.0,0.8502341582884777,"['SFFH', 'HFFF', 'HHFH', 'FFFG']"
1,35,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HHHG']"
1,89,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHHF', 'HHHG']"
1,66,0,1.0,0.9559328248389055,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,83,0,1.0,0.9165572373164391,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,99,0,1.0,0.9645880999032158,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,54,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFHF', 'HHFF', 'HFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'FFFG']"
1,27,0,1.0,0.8947894553945313,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,78,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,75,0,0.0,0.0,"['SHHH', 'FFHH', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,63,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,99,0,1.0,0.9445131481500655,"['SFHH', 'FFHF', 'FFFH', 'HFFG']"
1,40,0,1.0,0.9332298921513504,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,52,0,1.0,0.9388545698794984,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FFFF', 'HFFG']"
1,39,0,1.0,0.8400771692771434,"['SFFF', 'HFFF', 'HFHH', 'FFFG']"
1,100,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,80,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFFG']"
1,31,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,16,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'FHHG']"
1,13,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HFHG']"
1,92,0,1.0,0.7816331707050701,"['SHFF', 'FFFH', 'HFFH', 'FHFG']"
1,53,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFHF', 'HFHG']"
1,77,0,1.0,0.9502058312852957,"['SHFH', 'FFHH', 'FFHH', 'HFFG']"
1,21,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'HFFF', 'HFFG']"
1,55,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHFF', 'FFHG']"
1,22,0,1.0,0.8006481694852418,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,92,0,1.0,0.9588092525966956,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,32,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'FFHG']"
1,50,0,1.0,0.9248559951318693,"['SFFH', 'HFFH', 'HFHF', 'FFFG']"
1,53,0,1.0,0.9616943356035061,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,62,0,1.0,0.9559328248389055,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,23,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,50,0,1.0,0.9001824484431542,"['SHFH', 'FFFH', 'FHFF', 'FFHG']"
1,53,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,76,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FHFF', 'FHHG']"
1,36,0,1.0,0.8683052775100066,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'HHHG']"
1,32,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'HFHG']"
1,34,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,57,0,1.0,0.9473552137914398,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,28,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FHHH', 'FHHH', 'FFFG']"
1,36,0,1.0,0.79346393184295,"['SFHF', 'FFFF', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,83,0,1.0,0.9473552137914398,"['SFHH', 'FFHH', 'HFFF', 'HFHG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,77,0,1.0,0.9821344612135428,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,52,0,1.0,0.8527925358961662,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,43,0,1.0,0.9110661429076764,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,17,0,1.0,0.8152123778407558,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,43,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFFH', 'FFFG']"
1,13,0,1.0,0.7494371162085136,"['SHHF', 'FHHH', 'FFHH', 'FFFG']"
1,14,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,79,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,72,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,26,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,4,0,1.0,0.8814479033836181,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,57,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FHHF', 'FHHG']"
1,47,0,1.0,0.8054737627981655,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFF', 'FFHG']"
1,45,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,83,0,1.0,0.9588092525966956,"['SFHF', 'HFHH', 'HFFH', 'FFFG']"
1,41,0,1.0,0.8006481694852418,"['SHHH', 'FFFF', 'FHFF', 'FHHG']"
1,49,0,1.0,0.8127667407072335,"['SFFH', 'HFHH', 'FFFH', 'FHFG']"
1,69,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,47,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,78,0,1.0,0.9559328248389055,"['SHHH', 'FFFH', 'HHFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'FHHG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,38,0,1.0,0.8894287717672626,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,26,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,59,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,95,0,1.0,0.9762504936564125,"['SHHF', 'FHFF', 'FHFH', 'FFFG']"
1,24,0,1.0,0.9704017769489168,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,62,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,86,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'HFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,25,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,71,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,86,0,1.0,0.9791880578299021,"['SFHH', 'FHHF', 'FHHH', 'FFFG']"
1,21,0,1.0,0.9645880999032158,"['SHFH', 'FFHF', 'FFFF', 'HFFG']"
1,50,0,1.0,0.884100203995605,"['SFFH', 'FFHH', 'FFFH', 'HHFG']"
1,70,0,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'HHFF', 'HHFG']"
1,45,0,1.0,0.9416796087056153,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFH', 'FFFG']"
1,40,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'HFFF', 'FHFG']"
1,30,0,1.0,0.803057341509771,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,21,0,1.0,0.8683052775100066,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,97,0,1.0,0.8814479033836181,"['SFFH', 'HFHH', 'HFFF', 'FHHG']"
1,59,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,29,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,64,0,1.0,0.985089730404757,"['SFFH', 'HFHH', 'FFFF', 'FFFG']"
1,39,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,49,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,55,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHFG']"
1,25,0,1.0,0.8325391341551359,"['SFFF', 'HHFH', 'FFFH', 'FHFG']"
1,31,0,1.0,0.8152123778407558,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,80,0,1.0,0.8761671489944468,"['SHFF', 'FHFF', 'FFFH', 'FHFG']"
1,18,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'HHHG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,44,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFH', 'HFFG']"
1,81,0,1.0,0.8683052775100066,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,62,0,1.0,0.9704017769489168,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,42,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,26,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'HFFF', 'HFHG']"
1,62,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'FFFF', 'FHHG']"
1,79,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,34,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'FFFF', 'HHHG']"
1,32,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'FHFG']"
1,22,0,1.0,0.9530650263643888,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,35,0,1.0,0.9332298921513504,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,31,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFHF', 'FHFG']"
1,22,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,19,0,1.0,0.9276389118674717,"['SFFH', 'HFFH', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,38,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'FFFG']"
1,19,0,1.0,0.9193151828650342,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,90,0,1.0,0.90289112180858,"['SFFH', 'HFHF', 'HFFF', 'FHHG']"
1,95,0,1.0,0.9445131481500655,"['SFFH', 'HHFH', 'HFFH', 'FFFG']"
1,32,0,1.0,0.8476834558136123,"['SFHF', 'HFHH', 'HFFF', 'FHFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,31,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,21,0,1.0,0.9220814271464737,"['SFFF', 'HHFH', 'HFFF', 'HHFG']"
1,76,0,1.0,0.9588092525966956,"['SFFH', 'HFHH', 'HFFF', 'HFHG']"
1,65,0,1.0,0.8300415167526705,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,59,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,18,0,1.0,0.9056079456455165,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFF', 'FHHG']"
1,91,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HHFF', 'FHFG']"
1,29,0,1.0,0.8894287717672626,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,79,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FHFF', 'HFFG']"
1,68,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,78,0,1.0,0.9332298921513504,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,28,0,1.0,0.9674905716180701,"['SHFF', 'FFHH', 'FFFF', 'FHFG']"
1,21,0,0.0,0.0,"['SHFH', 'FFFH', 'FHHH', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,80,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,79,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHF', 'FFFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,77,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,72,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,55,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,82,0,1.0,0.9530650263643888,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,79,0,1.0,0.9588092525966956,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,93,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,74,0,1.0,0.9416796087056153,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,32,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,28,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'FHFG']"
1,98,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,76,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,98,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,17,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,50,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,58,0,1.0,0.9616943356035061,"['SHHH', 'FHHH', 'FFFF', 'HHFG']"
1,63,0,1.0,0.9473552137914398,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,2,0,1.0,0.8867604854519608,"['SFFF', 'HHFF', 'HHHF', 'FFHG']"
1,45,0,1.0,0.8974819010978248,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,61,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'HFFG']"
1,39,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHHG']"
1,73,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'FFHF', 'HFFG']"
1,42,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,4,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFF', 'FHHG']"
1,89,0,1.0,0.9248559951318693,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,19,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,41,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
