Temperature,Simulations,Return,Discounted Return,Map
1,51,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,32,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,47,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,10,0,1.0,0.803057341509771,"['SFFH', 'HHFH', 'FFFH', 'HFFG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHFF', 'FFFG']"
1,29,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFH', 'FFFG']"
1,58,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,64,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9733217421754432,"['SFFH', 'HFHH', 'FFHH', 'FFFG']"
1,62,0,1.0,0.9304302024748964,"['SFHH', 'HFHF', 'HFHF', 'FFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,75,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'HFFF', 'FFFG']"
1,44,0,1.0,0.9138075656044898,"['SFFF', 'FFHF', 'FFHF', 'HFHG']"
1,51,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,73,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHHH', 'FFFG']"
1,65,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,71,0,1.0,0.93603800616986,"['SHFF', 'FHHH', 'FFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFHG']"
1,51,0,1.0,0.9193151828650342,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,40,0,1.0,0.9616943356035061,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,18,0,0.0,0.0,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,45,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FHHG']"
1,93,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HHFG']"
1,33,0,1.0,0.8152123778407558,"['SFFH', 'HHFF', 'FFHF', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,45,0,1.0,0.8127667407072335,"['SFHF', 'FHHH', 'FHHH', 'FFFG']"
1,61,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'FFFH', 'HHFG']"
1,25,0,1.0,0.9332298921513504,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,100,0,1.0,0.9762504936564125,"['SFHH', 'HFFF', 'FFHF', 'FHHG']"
1,32,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'HHFF', 'FHFG']"
1,26,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFFF', 'HHHG']"
1,38,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
1,46,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'HHFG']"
1,59,0,1.0,0.9762504936564125,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,85,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHH', 'HFFG']"
1,23,0,1.0,0.8553586117313603,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FFHG']"
1,58,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'HHFF', 'HFFG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,88,0,1.0,0.776950406379376,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,78,0,1.0,0.835044266956004,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,45,0,1.0,0.9332298921513504,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,43,0,1.0,0.8735386475474635,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,36,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HFFG']"
1,38,0,1.0,0.8814479033836181,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,92,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,8,0,1.0,0.9332298921513504,"['SFFF', 'HFHF', 'FFFF', 'FHFG']"
1,93,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,92,0,1.0,0.8225935318117279,"['SHHH', 'FHHH', 'FFFF', 'HHFG']"
1,30,0,1.0,0.9248559951318693,"['SFHF', 'FFFH', 'FFFH', 'HFFG']"
1,45,0,0.0,0.0,"['SFHH', 'FHHF', 'FHFH', 'FFFG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFF', 'HFFG']"
1,74,0,1.0,0.93603800616986,"['SFFF', 'HFFH', 'HFFF', 'HHHG']"
1,77,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,80,0,1.0,0.9821344612135428,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,11,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'FFHF', 'FFHG']"
1,89,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'HHFF', 'HFHG']"
1,12,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HHFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,55,0,1.0,0.8814479033836181,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,85,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,34,0,1.0,0.9193151828650342,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,32,0,1.0,0.835044266956004,"['SFFH', 'HHFH', 'FFFF', 'FHHG']"
1,28,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'FFFH', 'FFFG']"
1,31,0,1.0,0.93603800616986,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,62,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,62,0,1.0,0.9220814271464737,"['SFHH', 'HFFF', 'FFHF', 'HFHG']"
1,56,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FHHG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HFHG']"
1,38,0,1.0,0.835044266956004,"['SFHF', 'HFHF', 'HFHF', 'FFFG']"
1,51,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'HFFF', 'HHFG']"
1,20,0,1.0,0.8527925358961662,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9416796087056153,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,22,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,74,0,1.0,0.9616943356035061,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,44,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'HFFF', 'FFFG']"
1,36,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHHG']"
1,96,0,1.0,0.9276389118674717,"['SHFH', 'FFFH', 'HHFF', 'FFHG']"
1,69,0,1.0,0.8476834558136123,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,63,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFHF', 'FHFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FFHG']"
1,80,0,1.0,0.803057341509771,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,100,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,51,0,1.0,0.9645880999032158,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,77,0,1.0,0.747188804859888,"['SHHF', 'FFHF', 'HFHH', 'HFFG']"
1,24,0,1.0,0.8683052775100066,"['SFFF', 'HFHF', 'FHHF', 'HHHG']"
1,81,0,1.0,0.9502058312852957,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,57,0,1.0,0.8078974551636565,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,62,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,76,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,85,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,69,0,1.0,0.9056079456455165,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,54,0,1.0,0.9056079456455165,"['SHHF', 'FFHF', 'HFFF', 'HFFG']"
1,90,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,53,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,94,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,16,0,0.0,0.0,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,22,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,48,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,22,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHH', 'FFFG']"
1,46,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFH', 'FHFG']"
1,55,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,90,0,1.0,0.9645880999032158,"['SFFH', 'HFHF', 'FFFH', 'FFFG']"
1,91,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,85,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'HHFF', 'FHHG']"
1,71,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,33,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HHHF', 'FFFG']"
1,42,0,1.0,0.8894287717672626,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,35,0,1.0,0.9445131481500655,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,46,0,1.0,0.8814479033836181,"['SFFH', 'HHFF', 'FHFH', 'FFFG']"
1,48,0,1.0,0.78398512608332,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFH', 'HHFG']"
1,37,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HFFG']"
1,57,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,64,0,1.0,0.7699788094052729,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,41,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,79,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HHFF', 'HFFG']"
1,80,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,59,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,21,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,12,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFH', 'HHFG']"
1,48,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,53,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,61,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,86,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'HHFF', 'HFHG']"
1,9,0,1.0,0.8127667407072335,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,43,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFFF', 'FFFG']"
1,68,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,89,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,81,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,6,0,1.0,0.7607805594527743,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,59,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFHF', 'FFFG']"
1,23,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,94,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,11,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,52,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,46,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFFF', 'HFHG']"
1,91,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFFG']"
1,62,0,1.0,0.8527925358961662,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,52,0,1.0,0.90289112180858,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,47,0,0.0,0.0,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,66,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,16,0,1.0,0.884100203995605,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,25,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'HHFG']"
1,85,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,28,0,1.0,0.9110661429076764,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,37,0,1.0,0.78398512608332,"['SFFF', 'HHFH', 'FHFH', 'HHFG']"
1,24,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,66,0,1.0,0.8735386475474635,"['SHFF', 'FFHH', 'FFFF', 'FFHG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,68,0,1.0,0.9445131481500655,"['SHFF', 'FFFH', 'HFFH', 'FHFG']"
1,63,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FHHF', 'FFHG']"
1,52,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHHG']"
1,37,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'FHFF', 'HFHG']"
1,80,0,1.0,0.9304302024748964,"['SFHH', 'HFHF', 'FFFH', 'HFFG']"
1,88,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,5,0,1.0,0.7427123967299725,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,13,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,63,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,57,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'HHFF', 'HHFG']"
1,35,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HHFF', 'FHHG']"
1,98,0,1.0,0.9530650263643888,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,84,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,78,0,1.0,0.93603800616986,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,78,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,39,0,1.0,0.8947894553945313,"['SFFH', 'HHFF', 'HFHF', 'HFFG']"
1,68,0,1.0,0.9416796087056153,"['SHHH', 'FFFH', 'HFFH', 'HFFG']"
1,93,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,19,0,1.0,0.9616943356035061,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,85,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,73,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,47,0,1.0,0.9674905716180701,"['SHHF', 'FFHF', 'FFFF', 'FHFG']"
1,59,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,28,0,1.0,0.8657003616774767,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,66,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FHHH', 'FFFG']"
1,8,0,1.0,0.9388545698794984,"['SFHF', 'FFFF', 'FFFF', 'FHFG']"
1,16,0,1.0,0.8054737627981655,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,100,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,60,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,86,0,1.0,0.9248559951318693,"['SFFH', 'HHFH', 'HHFF', 'FFHG']"
1,68,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9165572373164391,"['SFFH', 'HFFH', 'FFHF', 'HFFG']"
1,65,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HHFF', 'HHFG']"
1,29,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,36,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,12,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,71,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,43,0,1.0,0.8709180316048211,"['SFHH', 'FFFH', 'HHFF', 'FFFG']"
1,24,0,1.0,0.8451404054461714,"['SFFF', 'HFFF', 'HFFH', 'FHFG']"
1,26,0,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,84,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,34,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,75,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,74,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,29,0,1.0,0.9616943356035061,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,70,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,15,0,1.0,0.837556937769312,"['SHFF', 'FFFH', 'HFFF', 'FHFG']"
1,55,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,62,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'HHHF', 'HFFG']"
1,32,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,95,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,27,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,59,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,94,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'HFHF', 'FFHG']"
1,92,0,1.0,0.9559328248389055,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,20,0,0.0,0.0,"['SFFH', 'FHHH', 'FHFH', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,56,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,95,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,58,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'HFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,32,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,80,0,1.0,0.9056079456455165,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,61,0,1.0,0.93603800616986,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,70,0,1.0,0.93603800616986,"['SHFH', 'FFHF', 'FHHF', 'FFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,66,0,1.0,0.9416796087056153,"['SHFH', 'FHHH', 'FHHH', 'FFFG']"
1,33,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,90,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HHFG']"
1,86,0,1.0,0.985089730404757,"['SFFH', 'FHHF', 'FFFH', 'FFFG']"
1,63,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHHG']"
1,57,0,1.0,0.9645880999032158,"['SHHH', 'FHFH', 'FFFF', 'HFFG']"
1,32,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'HFFF', 'FFFG']"
1,55,0,1.0,0.9001824484431542,"['SFFH', 'HFFH', 'FFHF', 'HFFG']"
1,15,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHFF', 'FFHG']"
1,39,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,32,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,34,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,65,0,1.0,0.9473552137914398,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,55,0,1.0,0.9276389118674717,"['SFFH', 'FHFH', 'HFFH', 'FFFG']"
1,51,0,1.0,0.9138075656044898,"['SFFF', 'FFFH', 'HFFF', 'FFHG']"
1,99,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFH', 'HHFG']"
1,27,0,1.0,0.9388545698794984,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,62,0,1.0,0.90289112180858,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,67,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,28,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,6,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFH', 'FFFG']"
1,41,0,1.0,0.9733217421754432,"['SHHF', 'FHHH', 'FFFH', 'FFFG']"
1,80,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,89,0,1.0,0.90289112180858,"['SHFH', 'FHHF', 'FFFF', 'HHFG']"
1,38,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FFFG']"
1,89,0,1.0,0.9388545698794984,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,24,0,1.0,0.9388545698794984,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,15,0,1.0,0.9220814271464737,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFH', 'HHFG']"
1,38,0,1.0,0.9220814271464737,"['SFFH', 'HFFH', 'HFFF', 'FFHG']"
1,40,0,1.0,0.9645880999032158,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,66,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'HHHG']"
1,23,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'FFFG']"
1,94,0,1.0,0.9473552137914398,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,84,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,49,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,27,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'HFFF', 'FHHG']"
1,76,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'HFFF', 'FHFG']"
1,20,0,1.0,0.8947894553945313,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,16,0,1.0,0.8127667407072335,"['SFHF', 'FFFH', 'FFHF', 'FFFG']"
1,57,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'HFFG']"
1,6,0,1.0,0.9276389118674717,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,56,0,1.0,0.9502058312852957,"['SFHH', 'FHHH', 'FFFH', 'HFFG']"
1,68,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,25,0,1.0,0.8325391341551359,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,67,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,45,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
