Temperature,Simulations,Return,Discounted Return,Map
1,35,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,16,0,1.0,0.7958514863018556,"['SFHH', 'FFFH', 'HHFF', 'FFFG']"
1,52,0,1.0,0.9645880999032158,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,60,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,34,0,1.0,0.8103284404851119,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,95,0,1.0,0.8657003616774767,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,26,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'HHFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,72,0,1.0,0.9559328248389055,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,41,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,98,0,1.0,0.9193151828650342,"['SFFH', 'HFHF', 'FFFH', 'FHFG']"
1,16,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'FFFG']"
1,11,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,27,0,1.0,0.8867604854519608,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,31,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,93,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHFF', 'HFHG']"
1,9,0,1.0,0.9138075656044898,"['SFFF', 'FHFF', 'HFFF', 'FFHG']"
1,83,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,41,0,1.0,0.9445131481500655,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,59,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,17,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHH', 'FFFG']"
1,83,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,28,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'FHFG']"
1,70,0,1.0,0.9138075656044898,"['SHHH', 'FHFH', 'FFFH', 'HFFG']"
1,44,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,42,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,50,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,41,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'HHFG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,40,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FFFF', 'HHFG']"
1,90,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FFFH', 'HFFG']"
1,14,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FFHG']"
1,33,0,1.0,0.8814479033836181,"['SFFH', 'FFHH', 'FFHF', 'FFFG']"
1,4,0,1.0,0.7494371162085136,"['SHFH', 'FFFH', 'FFFF', 'FHFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,39,0,1.0,0.79346393184295,"['SHFF', 'FHHF', 'FHHH', 'FFFG']"
1,56,0,1.0,0.9056079456455165,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,83,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,94,0,1.0,0.9138075656044898,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,15,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,52,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,64,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHFH', 'FFFG']"
1,39,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HFHG']"
1,49,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,11,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,43,0,1.0,0.9616943356035061,"['SHFF', 'FFHF', 'FFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FHFH', 'FHFH', 'FFFG']"
1,98,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'HFHF', 'FFFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FFFG']"
1,86,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFFG']"
1,83,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,90,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFF', 'HHHF', 'HFHG']"
1,26,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,77,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'HFFH', 'FHFG']"
1,43,0,1.0,0.9056079456455165,"['SHHF', 'FHHH', 'FFFF', 'HFFG']"
1,68,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,17,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHF', 'HFFG']"
1,48,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'HFFH', 'FFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HFFG']"
1,21,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFH', 'FFFG']"
1,26,0,1.0,0.8947894553945313,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,21,0,1.0,0.9416796087056153,"['SFHF', 'FHHH', 'FFFH', 'FFFG']"
1,16,0,0.0,0.0,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,85,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HHFG']"
1,60,0,1.0,0.7863441585589971,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,30,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,62,0,1.0,0.9165572373164391,"['SFHH', 'HFFH', 'FFFF', 'HHHG']"
1,80,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FHFH', 'FFFG']"
1,9,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHF', 'FFFG']"
1,72,0,1.0,0.9416796087056153,"['SHFF', 'FFHF', 'FFFF', 'HFHG']"
1,8,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHFF', 'FFHG']"
1,8,0,1.0,0.8683052775100066,"['SFHF', 'FFFH', 'FFFH', 'HFFG']"
1,67,0,1.0,0.9445131481500655,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,68,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,83,0,1.0,0.9248559951318693,"['SFHF', 'FFFF', 'HHHF', 'HHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFF', 'FHFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,78,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,6,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHHG']"
1,28,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'HHFF', 'HHFG']"
1,64,0,1.0,0.9445131481500655,"['SFHH', 'FHFH', 'FFFF', 'HHFG']"
1,28,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFFF', 'FFFG']"
1,8,0,1.0,0.9416796087056153,"['SFFF', 'HHFF', 'FHFF', 'HHFG']"
1,32,0,1.0,0.857932408958235,"['SFHF', 'FFHF', 'HFFH', 'FFFG']"
1,37,0,1.0,0.803057341509771,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,13,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'HHFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,67,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HFFG']"
1,57,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,25,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,87,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,73,0,1.0,0.9530650263643888,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,62,0,1.0,0.8054737627981655,"['SFFH', 'FHHF', 'FHHH', 'FFFG']"
1,62,0,1.0,0.9220814271464737,"['SFHH', 'HFHF', 'FFHH', 'FFFG']"
1,63,0,1.0,0.9138075656044898,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,31,0,1.0,0.7863441585589971,"['SFHH', 'FFFF', 'HHFF', 'HFHG']"
1,85,0,1.0,0.9588092525966956,"['SHHF', 'FFFF', 'HFHF', 'HFFG']"
1,27,0,1.0,0.8152123778407558,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'HFFF', 'FFFG']"
1,55,0,1.0,0.8250687380258053,"['SHHH', 'FHFH', 'FFFF', 'FFHG']"
1,76,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,9,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HHHG']"
1,70,0,1.0,0.747188804859888,"['SFHH', 'FFFF', 'FHFH', 'FHFG']"
1,52,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFH', 'FFFG']"
1,43,0,1.0,0.857932408958235,"['SFHF', 'HFFH', 'HFHF', 'HFFG']"
1,98,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,28,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFHG']"
1,50,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHF', 'HFFG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,68,0,1.0,0.9165572373164391,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,43,0,1.0,0.8631032605924442,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,51,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'FHFG']"
1,93,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,59,0,1.0,0.985089730404757,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,90,0,1.0,0.835044266956004,"['SFHF', 'HFHF', 'HFFF', 'HHHG']"
1,44,0,1.0,0.9248559951318693,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,70,0,1.0,0.9388545698794984,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,98,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,28,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,63,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHHF', 'FHFG']"
1,99,0,1.0,0.9276389118674717,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,53,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,17,0,1.0,0.9445131481500655,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,9,0,0.0,0.0,"['SFFF', 'FFHF', 'FHHF', 'FHFG']"
1,81,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,61,0,1.0,0.9645880999032158,"['SFHF', 'FFHH', 'HFHF', 'HFFG']"
1,24,0,1.0,0.9445131481500655,"['SHFF', 'FFHH', 'FHHH', 'FFFG']"
1,29,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFFF', 'HFFG']"
1,42,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFF', 'FHFG']"
1,13,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,47,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,16,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'HFFG']"
1,77,0,1.0,0.8553586117313603,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,73,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,48,0,1.0,0.9001824484431542,"['SFFF', 'HFFH', 'FHFF', 'HHFG']"
1,50,0,1.0,0.9276389118674717,"['SFFF', 'HFHH', 'FFFF', 'HFHG']"
1,31,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,62,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'FHFG']"
1,55,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,30,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,97,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'HHFH', 'HFFG']"
1,98,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HHFF', 'FFHG']"
1,87,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,72,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,82,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'HHFF', 'FFFG']"
1,100,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HFFH', 'FHFG']"
1,63,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,74,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,40,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,45,0,1.0,0.7539540549517295,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,71,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHH', 'FFFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,91,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,83,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,94,0,1.0,0.79346393184295,"['SHHF', 'FHHF', 'FFFF', 'FHHG']"
1,66,0,1.0,0.7653658663581259,"['SFHF', 'FHFH', 'FFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFF', 'FHHF', 'HFFG']"
1,94,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'HFHH', 'HFFG']"
1,91,0,1.0,0.8947894553945313,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,34,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHHF', 'HFFG']"
1,41,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,44,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'FHHH', 'FFFG']"
1,29,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,64,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFH', 'FFFG']"
1,41,0,1.0,0.9193151828650342,"['SHHF', 'FFHH', 'FHFH', 'FFFG']"
1,73,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'FHHF', 'HFFG']"
1,55,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,62,0,1.0,0.9056079456455165,"['SFHF', 'HFFF', 'HFHH', 'FFFG']"
1,46,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,73,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HHHG']"
1,25,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'FHFG']"
1,32,0,1.0,0.8735386475474635,"['SFHH', 'HFFF', 'FHFF', 'FHHG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HFHF', 'FHFG']"
1,58,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FFFH', 'HFFG']"
1,41,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'HHFH', 'HFFG']"
1,34,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,45,0,1.0,0.9332298921513504,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,42,0,1.0,0.9083329444789534,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,30,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'FFFG']"
1,81,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,95,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFFF', 'HHFG']"
1,44,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,17,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,85,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFFF', 'HHHG']"
1,99,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,86,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'HHFH', 'FFFG']"
1,57,0,1.0,0.8054737627981655,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,72,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFHF', 'FHFG']"
1,53,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,82,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HHFF', 'FHFG']"
1,52,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'HFFH', 'HFFG']"
1,52,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FHHF', 'FHFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,82,0,1.0,0.9165572373164391,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,8,0,0.0,0.0,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,30,0,1.0,0.9193151828650342,"['SFHH', 'FFHH', 'HFFF', 'FFHG']"
1,16,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFHG']"
1,99,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,39,0,1.0,0.9473552137914398,"['SHHH', 'FHFF', 'FHFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,4,0,1.0,0.8894287717672626,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'FFFG']"
1,32,0,1.0,0.9704017769489168,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,44,0,1.0,0.8300415167526705,"['SFFH', 'FHFH', 'HHFF', 'FHFG']"
1,53,0,1.0,0.8054737627981655,"['SFHF', 'FHFH', 'FFFF', 'HHFG']"
1,17,0,1.0,0.9138075656044898,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,51,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,96,0,1.0,0.8426049842298329,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,55,0,1.0,0.9502058312852957,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,61,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFHF', 'FFFG']"
1,56,0,1.0,0.7539540549517295,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,73,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFHG']"
1,80,0,1.0,0.8867604854519608,"['SHFF', 'FFFH', 'HFFH', 'HFFG']"
1,90,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,44,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,52,0,1.0,0.9388545698794984,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,30,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHF', 'HHHG']"
1,96,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,51,0,1.0,0.8476834558136123,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,45,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,67,0,1.0,0.8709180316048211,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,71,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,54,0,1.0,0.8894287717672626,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,16,0,1.0,0.8709180316048211,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,39,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,51,0,1.0,0.9304302024748964,"['SFFF', 'HHFH', 'FHFF', 'HHHG']"
1,100,0,1.0,0.9733217421754432,"['SHFH', 'FHHH', 'FFHH', 'FFFG']"
1,94,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,38,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,94,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,75,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,30,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,67,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,69,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,23,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FFHH', 'HFFG']"
1,48,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'HHHG']"
1,30,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,98,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,94,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,60,0,1.0,0.8921050870283477,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,17,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,69,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,72,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FFHF', 'HFHG']"
1,53,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FHHG']"
1,77,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'HFFH', 'HFFG']"
1,71,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'FHFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,39,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFF', 'FFHG']"
1,38,0,1.0,0.9304302024748964,"['SFFH', 'HHFH', 'FHFF', 'FFFG']"
1,70,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHHF', 'HHFF', 'FHHG']"
1,56,0,1.0,0.9645880999032158,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,87,0,1.0,0.8657003616774767,"['SFHF', 'FFHF', 'FFFH', 'HHFG']"
1,72,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,47,0,1.0,0.9165572373164391,"['SFHH', 'HFFH', 'HFHH', 'HFFG']"
1,55,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,25,0,1.0,0.8947894553945313,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
