Temperature,Simulations,Return,Discounted Return,Map
1,96,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,81,0,1.0,0.9388545698794984,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,52,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,44,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'HFHG']"
1,68,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'FHFG']"
1,40,0,1.0,0.9616943356035061,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,58,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,26,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'FHFG']"
1,43,0,1.0,0.9276389118674717,"['SFFF', 'FFHF', 'FFHF', 'FHFG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,40,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,82,0,1.0,0.8631032605924442,"['SHFH', 'FHFH', 'FFFF', 'FHHG']"
1,76,0,1.0,0.9416796087056153,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,50,0,1.0,0.9416796087056153,"['SFHF', 'FHHH', 'FFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,88,0,1.0,0.985089730404757,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,12,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,86,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'HFFG']"
1,33,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,28,0,1.0,0.9138075656044898,"['SFHF', 'FFFF', 'FFHF', 'HFFG']"
1,74,0,1.0,0.9138075656044898,"['SFHF', 'HFHF', 'FFHH', 'FFFG']"
1,21,0,1.0,0.7630697687590515,"['SHFF', 'FFFF', 'HFFF', 'HHFG']"
1,27,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FFHG']"
1,8,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'HFFF', 'HHHG']"
1,69,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,37,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'FHFF', 'HFFG']"
1,67,0,1.0,0.9165572373164391,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,54,0,1.0,0.9704017769489168,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'FFFG']"
1,35,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFHH', 'FFFG']"
1,91,0,1.0,0.8709180316048211,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,67,0,1.0,0.8947894553945313,"['SFFH', 'HFFH', 'HHFF', 'HFHG']"
1,82,0,1.0,0.9559328248389055,"['SHFF', 'FHFH', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SHFH', 'FHHH', 'FFHH', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FHFF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'FFFF', 'HFFG']"
1,33,0,1.0,0.8300415167526705,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,22,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,46,0,1.0,0.9138075656044898,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,77,0,1.0,0.8947894553945313,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,33,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFF', 'FHHG']"
1,75,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFHF', 'FFHG']"
1,52,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,38,0,1.0,0.7427123967299725,"['SFFH', 'HFHF', 'FFFF', 'FFHG']"
1,14,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,34,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HHHG']"
1,63,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFFF', 'FHHF', 'FHHH', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FFHG']"
1,64,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,38,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHH', 'HFFG']"
1,99,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,98,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,38,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,20,0,1.0,0.9445131481500655,"['SFHF', 'FFFF', 'HHHF', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,72,0,1.0,0.9821344612135428,"['SFHH', 'FHFF', 'FFFH', 'HFFG']"
1,50,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,57,0,1.0,0.8788035596734672,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,62,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'FFFH', 'HHFG']"
1,16,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HFFG']"
1,47,0,1.0,0.8300415167526705,"['SFHH', 'FFFF', 'FHHF', 'FFHG']"
1,79,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'HFHF', 'FHFG']"
1,81,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,59,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFHF', 'HFFG']"
1,73,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'HFFG']"
1,30,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFH', 'FHFG']"
1,48,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'HFHF', 'FFFG']"
1,99,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,23,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFFG']"
1,60,0,1.0,0.9674905716180701,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,4,0,1.0,0.8400771692771434,"['SFFF', 'FHFF', 'HFHF', 'HFFG']"
1,92,0,1.0,0.985089730404757,"['SHHF', 'FHHF', 'FHFH', 'FFFG']"
1,27,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,98,0,1.0,0.9821344612135428,"['SFHH', 'FHFH', 'FFFF', 'HFFG']"
1,48,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFH', 'HFFG']"
1,62,0,1.0,0.8103284404851119,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,72,0,1.0,0.9645880999032158,"['SHHH', 'FFHH', 'FHFF', 'FFFG']"
1,25,0,1.0,0.9674905716180701,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,33,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HHHG']"
1,64,0,1.0,0.8325391341551359,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,50,0,1.0,0.9276389118674717,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,68,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'HFHF', 'FFFG']"
1,26,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFFF', 'FFFG']"
1,25,0,1.0,0.8176653739626438,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,67,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,20,0,1.0,0.9416796087056153,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,37,0,1.0,0.860513950810667,"['SFHF', 'HFFF', 'HFHF', 'HHFG']"
1,75,0,1.0,0.9473552137914398,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,35,0,1.0,0.9276389118674717,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,58,0,1.0,0.9791880578299021,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,33,0,1.0,0.8527925358961662,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,55,0,1.0,0.9138075656044898,"['SHHH', 'FFFF', 'HHFF', 'HFHG']"
1,7,0,1.0,0.8400771692771434,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,77,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHHG']"
1,27,0,1.0,0.8867604854519608,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,36,0,1.0,0.9530650263643888,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,20,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,78,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFH', 'HHFG']"
1,65,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,13,0,1.0,0.9530650263643888,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HFHG']"
1,67,0,1.0,0.9445131481500655,"['SFHF', 'FFFF', 'HHHF', 'FFHG']"
1,59,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,76,0,1.0,0.8152123778407558,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,73,0,1.0,0.9704017769489168,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HHHG']"
1,22,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,41,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHFF', 'HFFG']"
1,77,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'HFHF', 'HHHG']"
1,59,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,46,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,63,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,11,0,1.0,0.860513950810667,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,32,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,38,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HHFG']"
1,9,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FHHG']"
1,24,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FHHG']"
1,19,0,1.0,0.9165572373164391,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,16,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,57,0,1.0,0.9416796087056153,"['SFHH', 'HFHF', 'FFHF', 'FFFG']"
1,25,0,1.0,0.8947894553945313,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,98,0,1.0,0.9248559951318693,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,38,0,1.0,0.9821344612135428,"['SFHF', 'FHHF', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HHFG']"
1,72,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,41,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,23,0,1.0,0.90289112180858,"['SFFF', 'HHHF', 'FHFF', 'FFFG']"
1,88,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,34,0,1.0,0.7584982177744161,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,16,0,1.0,0.8947894553945313,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,71,0,1.0,0.9165572373164391,"['SFFH', 'HHFH', 'HFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,61,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,60,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,77,0,1.0,0.9248559951318693,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,43,0,1.0,0.8078974551636565,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,95,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,49,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,74,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,43,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,23,0,1.0,0.8709180316048211,"['SFFH', 'FFFH', 'HFFF', 'HFHG']"
1,38,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,66,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,34,0,1.0,0.9616943356035061,"['SHFH', 'FHHH', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FHHG']"
1,26,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'HFFF', 'FFFG']"
1,61,0,1.0,0.9248559951318693,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,9,0,1.0,0.8761671489944468,"['SFHH', 'FHFH', 'FFFF', 'FFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FFFF', 'HFFG']"
1,22,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FHHG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,31,0,1.0,0.9138075656044898,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,73,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFHF', 'HHFG']"
1,83,0,1.0,0.9674905716180701,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,19,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'FHHG']"
1,47,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,30,0,1.0,0.7910835400474212,"['SFFH', 'FHFH', 'HFFH', 'FHFG']"
1,91,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,12,0,1.0,0.7630697687590515,"['SFFF', 'FHFH', 'HHFF', 'FFHG']"
1,76,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,7,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,78,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,12,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,15,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFFG']"
1,60,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,55,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,97,0,1.0,0.9645880999032158,"['SFFH', 'FHHH', 'FFFF', 'HHFG']"
1,88,0,1.0,0.9616943356035061,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,83,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HFFG']"
1,11,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FHFG']"
1,47,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'FFFH', 'FFFG']"
1,63,0,1.0,0.9001824484431542,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHHG']"
1,70,0,1.0,0.9791880578299021,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,74,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,27,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,90,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHH', 'HFFG']"
1,60,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,80,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'HFFH', 'FFFG']"
1,77,0,1.0,0.9083329444789534,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHHF', 'HHFG']"
1,33,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,71,0,1.0,0.9445131481500655,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,73,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFHF', 'HFFG']"
1,60,0,1.0,0.8400771692771434,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,39,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFF', 'HFHG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHFF', 'FHFG']"
1,78,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,11,0,0.0,0.0,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,54,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HFHG']"
1,36,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHF', 'HFHG']"
1,55,0,1.0,0.9616943356035061,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,33,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,84,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'FFFG']"
1,24,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'HFFG']"
1,27,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,90,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'FFFF', 'HFHG']"
1,68,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'FFHF', 'FHHG']"
1,54,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FFFG']"
1,65,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
1,63,0,1.0,0.8502341582884777,"['SFHF', 'FHHF', 'FFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,79,0,1.0,0.9616943356035061,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'FFFG']"
1,17,0,1.0,0.9110661429076764,"['SFFF', 'HFFH', 'HHFF', 'FHHG']"
1,85,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,20,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,16,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,54,0,1.0,0.9674905716180701,"['SFFH', 'FHHF', 'FFFF', 'HFFG']"
1,97,0,1.0,0.798246224976786,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,64,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,73,0,1.0,0.9616943356035061,"['SFFH', 'FFHH', 'HFFH', 'FFFG']"
1,52,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,17,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFH', 'FHFG']"
1,42,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,72,0,1.0,0.9332298921513504,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,66,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'HFHG']"
1,26,0,1.0,0.7516921927868743,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,81,0,1.0,0.985089730404757,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,18,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FFFH', 'HFFG']"
1,75,0,1.0,0.9248559951318693,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,59,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HHHF', 'FFFG']"
1,24,0,0.0,0.0,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FFHG']"
1,91,0,1.0,0.9138075656044898,"['SFHF', 'HFFH', 'FFFF', 'HFHG']"
1,89,0,1.0,0.9138075656044898,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,70,0,1.0,0.9193151828650342,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,73,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,27,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHFG']"
1,40,0,1.0,0.8400771692771434,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,65,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFHF', 'FFFG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,89,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FHFG']"
1,23,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFFF', 'HFFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HHFF', 'HFHG']"
1,29,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHHG']"
1,23,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,78,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,16,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,99,0,1.0,0.9445131481500655,"['SHHH', 'FFFH', 'HFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,2,0,0.0,0.0,"['SHFH', 'FFHF', 'FHHF', 'FFFG']"
1,26,0,1.0,0.9332298921513504,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,96,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FHHF', 'FFHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFHH', 'HFFG']"
1,89,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,99,0,1.0,0.9110661429076764,"['SFFF', 'FFFH', 'FFHF', 'HFFG']"
1,83,0,1.0,0.9332298921513504,"['SFHH', 'HFFH', 'FHFF', 'FHHG']"
1,69,0,1.0,0.7539540549517295,"['SHHH', 'FHFH', 'FFFH', 'FHFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HHFG']"
1,97,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HHHG']"
1,93,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,36,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,77,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,87,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,100,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,26,0,1.0,0.9001824484431542,"['SFFF', 'FFFF', 'HHFH', 'FHFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,23,0,1.0,0.8054737627981655,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,27,0,1.0,0.9704017769489168,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHFG']"
1,38,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'FFFG']"
